velX_min,velX_max,velX_mean,velX_median,velX_last,velY_min,velY_max,velY_mean,velY_median,velY_last,vel_min,vel_max,vel_mean,vel_median,vel_last,velRX_min,velRX_max,velRX_mean,velRX_median,velRX_last,velRY_min,velRY_max,velRY_mean,velRY_median,velRY_last,velR_min,velR_max,velR_mean,velR_median,velR_last,accelerationX_min,accelerationX_max,accelerationX_mean,accelerationX_median,accelerationX_last,accelerationY_min,accelerationY_max,accelerationY_mean,accelerationY_median,accelerationY_last,acceleration_min,acceleration_max,acceleration_mean,acceleration_median,acceleration_last,accelerationRX_min,accelerationRX_max,accelerationRX_mean,accelerationRX_median,accelerationRX_last,accelerationRY_min,accelerationRY_max,accelerationRY_mean,accelerationRY_median,accelerationRY_last,accelerationR_min,accelerationR_max,accelerationR_mean,accelerationR_median,accelerationR_last,pressure_min,pressure_max,pressure_mean,pressure_median,pressure_last,dragTime,widthX,widthY,widthRX,widthRY,Mode
0,1.021280493,0.258705145,0.071427481,0,0,0.936172162,0.24162519,0.073137103,0,0,1.38543573,0.37424935,0.175087742,0,0,1.021280493,0.258705145,0.071427481,0,0,0.936168915,0.241625039,0.073135664,0,0,1.385433536,0.374249198,0.175087512,0,-0.090378805,0.070913722,0.001507062,0,-0.03860994,-0.082847094,0.100997349,0.001737061,0.003560067,0,-0.122604932,0.123283241,0.002241412,0.003353313,-0.03860994,-0.090378805,0.070913722,0.001507062,0,-0.03860994,-0.082846807,0.100997349,0.001737055,0.003559931,0,-0.122604738,0.123283241,0.002241409,0.003353305,-0.03860994,0.979492188,0.982421875,0.981567383,0.981445313,0.979492188,166.6,42.39996338,36.80004883,42.39996338,36.80004883,pen
-1.061946903,1.250000001,0.03972932,0,-0.271187475,-0.653059564,1.061944202,0.109575421,0,0.203386727,0,1.501817803,0.391403019,0.283824871,0.338982016,-1.061946903,1.250000001,0.03972932,0,-0.271187475,-0.653063716,1.061946903,0.109575491,0,0.203386727,0,1.501819713,0.391403048,0.283824871,0.338982016,-0.214568213,0.130208333,-0.002970345,-0.000198525,-0.022981989,-0.09987571,0.112596476,0.001782963,-0.001818691,0.017236163,-0.217226268,0.134758666,-0.012577796,-0.007045602,0.02872729,-0.214568213,0.130208333,-0.002970345,-0.000198525,-0.022981989,-0.09987571,0.112597192,0.00178298,-0.001818467,0.017236163,-0.217226335,0.134758495,-0.012577786,-0.007045551,0.02872729,0.981445313,0.982421875,0.982222124,0.982421875,0.981445313,463.9,85.59997559,54.40002441,85.59997559,54.40002441,pen
-0.150941093,2.924725933,0.793489902,0.323230473,0.57142608,-0.350877193,0.14159076,-0.054351206,0,-0.163269043,0,2.925990646,0.825347957,0.333178159,0.594293315,-0.150941093,2.924725933,0.793489902,0.323230473,0.57142608,-0.350877193,0.14159076,-0.054351206,0,-0.163269043,0,2.925990646,0.825347957,0.333178159,0.594293315,-0.359788522,0.280159549,-0.010754609,0.000721733,-0.005717071,-0.030778701,0.034399725,0.000669813,0,-0.008657027,-0.361186394,0.280326057,-0.010979684,0.004331042,-0.003881924,-0.359788522,0.280159549,-0.010754609,0.000721733,-0.005717071,-0.030778701,0.034399725,0.000669813,0,-0.008657027,-0.361186394,0.280326057,-0.010979684,0.004331042,-0.003881924,0.98046875,0.982421875,0.98233817,0.982421875,0.98046875,361.2,298.3999939,19.20001221,298.3999939,19.20001221,pen
-0.615381932,2.040816327,0.149039544,0,0,-3.724128462,2.58064516,-0.010213284,0,0,0,3.747045811,0.511423258,0.161262742,0,-0.615381932,2.040816327,0.149039544,0,0,-3.724133724,2.58064516,-0.010213347,0,0,0,3.74705104,0.511423464,0.161265505,0,-0.185864664,0.208246564,-0.000619563,0,0,-0.654731615,0.251177615,-0.006054549,0,0.008050793,-0.654731615,0.646042382,-0.002756948,-0.006960372,-0.008050793,-0.185864664,0.208246564,-0.000619563,0,0,-0.654730834,0.251177246,-0.006054548,0,0.008051407,-0.654730834,0.646043283,-0.002756937,-0.00696051,-0.008051407,0.98046875,0.983398438,0.982539063,0.982421875,0.981445313,1508.7,232.7999878,129.6000061,232.7999878,129.6000366,pen
0,1.196851355,0.349589013,0.079206712,0,-0.074768066,0.082479261,0.024984548,0.031493179,0,0,1.198507591,0.366204383,0.125940505,0,0,1.196851355,0.349589013,0.079206712,0,-0.074765214,0.082479261,0.024985321,0.031495582,0,0,1.198507844,0.366203724,0.125938403,0,-0.157480441,0.060191328,-0.007635126,0.007842249,-0.157480441,-0.008287679,0.007842548,-0.000240229,-0.000598905,-0.008287679,-0.157698367,0.058734511,-0.007677488,0.012261802,-0.157698367,-0.157480441,0.060191328,-0.007635126,0.007842249,-0.157480441,-0.008288311,0.007842249,-0.00024027,-0.00059856,-0.008288311,-0.1576984,0.05873465,-0.007677488,0.012261602,-0.1576984,0.981445313,0.983398438,0.982259115,0.982421875,0.981445313,71.59999999,44.79998779,2.399993896,44.79998779,2.400024414,pen
-1.108912099,1.834862387,0.086560659,0,-0.852456014,-0.396039604,0.784313725,0.128590056,0,-0.393436619,0,1.871199823,0.622516716,0.616605994,0.938868271,-1.108912099,1.834862387,0.086560659,0,-0.852456014,-0.396039604,0.784313725,0.128589983,0,-0.393441622,0,1.871199823,0.622516921,0.616606902,0.938870367,-0.203873599,0.156847368,-0.007483931,0.014067517,0.021020991,-0.059676109,0.076893502,-0.00271595,-0.014087217,-0.04523361,-0.207911091,0.161674566,-0.001242275,0.00158894,-0.014860798,-0.203873599,0.156847368,-0.007483931,0.014067517,0.021020991,-0.059675784,0.076893502,-0.002715956,-0.014087363,-0.045234516,-0.207911091,0.161674566,-0.001242262,0.001588905,-0.014860697,0.979492188,0.982421875,0.982288707,0.982421875,0.979492188,228.5,72.80004883,44.79992676,72.80004883,44.79998779,pen
-1.230766101,0,-0.284971846,-0.062014558,0,0,2.691593348,0.602063105,0.115411314,0,0,2.915894256,0.680238036,0.233263171,0,-1.230766101,0,-0.284971846,-0.062014558,0,0,2.691593348,0.602062974,0.115409833,0,0,2.915894256,0.680237914,0.23326169,0,-0.157790526,0.097521829,-0.002643299,0.008613133,0.026715747,-0.234051595,0.302431507,0.003938978,0.000220544,-0.006679319,-0.253556022,0.341119724,0.004618976,-0.006227944,-0.027538055,-0.157790526,0.097521829,-0.002643299,0.008613133,0.026715747,-0.234051595,0.302432008,0.003938999,0.000220544,-0.006679319,-0.253556022,0.341120169,0.004618992,-0.006228087,-0.027538055,0.979492188,0.982421875,0.981689453,0.982421875,0.979492188,125.8,35.20001221,72,35.20001221,72,pen
0,0.323239721,0.1071752,0.076956096,0,0,0.727267795,0.187543054,0.082477688,0,0,0.795865794,0.221141959,0.127929675,0,0,0.323239721,0.1071752,0.076956096,0,0,0.727267795,0.187543028,0.082476114,0,0,0.795865794,0.221141912,0.127928268,0,-0.032650477,0.021359045,-0.000443411,-0.000489615,-0.032650477,-0.073461393,0.035599858,-0.000471858,0,-0.073461393,-0.080390484,0.041515764,-0.000702143,-0.000570658,-0.080390484,-0.032650477,0.021359045,-0.000443411,-0.000489615,-0.032650477,-0.073461393,0.035599858,-0.000471861,0,-0.073461393,-0.080390484,0.041515764,-0.000702145,-0.000570658,-0.080390484,0.98046875,0.982421875,0.981933594,0.982421875,0.98046875,94.8,9.599975586,20.79992676,9.599975586,20.79998779,pen
0,0.388349515,0.122902846,0.089893127,0.235290527,-0.06956681,0.077668718,0.020046137,0,0.058824876,0,0.396040118,0.137449479,0.089893127,0.242532469,0,0.388349515,0.122902846,0.089893127,0.235290527,-0.069564156,0.077668718,0.020045796,0,0.058822632,0,0.396040118,0.137448843,0.089893127,0.242531924,-0.038073482,0.028976348,0.002182539,0,0.017300774,-0.008246761,0.007540652,0.000573114,0.004325359,0.004325359,-0.038827463,0.029723009,0.002024599,0.006049288,0.01783327,-0.038073482,0.028976348,0.002182539,0,0.017300774,-0.008246447,0.007540652,0.000573092,0.004325194,0.004325194,-0.038827463,0.029723009,0.002024604,0.006049057,0.01783323,0.978515625,0.982421875,0.981166295,0.981445313,0.978515625,77.09999999,11.19995117,2.400024414,11.19995117,2.399963379,pen
0,0.358212599,0.102218217,0.072065474,0.358212599,0,0.179108577,0.066396663,0.072070972,0.179108577,0,0.40049488,0.123339012,0.101919859,0.40049488,0,0.358212599,0.102218217,0.072065474,0.358212599,0,0.1791063,0.066396824,0.072070972,0.1791063,0,0.400493861,0.123339244,0.101919859,0.400493861,-0.008379706,0.026732284,0.005145488,0,0.026732284,-0.008380346,0.013366312,0.002472245,0,0.013366312,-0.011851146,0.029887678,0.005693289,0,0.029887678,-0.008379706,0.026732284,0.005145488,0,0.026732284,-0.008380346,0.013366142,0.002472218,0,0.013366142,-0.011851146,0.029887602,0.005693278,0,0.029887602,0.979492188,0.982421875,0.981835938,0.982421875,0.979492188,58.2,8,4.799957275,8,4.799987793,pen
-0.307693481,0.166670481,-0.035556654,0,0.161613695,0,2.442106548,0.67931467,0.080806848,0.080806848,0,2.447907544,0.699275419,0.180689605,0.180689605,-0.307693481,0.166670481,-0.035556654,0,0.161613695,0,2.442106548,0.67931467,0.080806848,0.080806848,0,2.447907544,0.699275419,0.180689605,0.180689605,-0.029585912,0.032051404,0.00126261,-0.000380947,0.016324616,-0.253968129,0.257063847,-0.00349009,0.007999878,0.008162308,-0.255154559,0.257674478,-0.002852896,0.007256125,0.018251475,-0.029585912,0.032051404,0.00126261,-0.000380947,0.016324616,-0.253968129,0.257063847,-0.00349009,0.007999878,0.008162308,-0.255154559,0.257674478,-0.002852896,0.007256125,0.018251475,0.98046875,0.983398438,0.982942708,0.983398438,0.98046875,158.4,9.599975586,105.6000366,9.599975586,105.6000366,pen
-0.357142857,1.634409915,0.265223347,0,-0.357142857,-0.72727396,1.00000109,0.15169471,0,1.00000109,0,1.636672003,0.529867661,0.453584739,1.06186308,-0.357142857,1.634409915,0.265223347,0,-0.357142857,-0.72727396,1.00000109,0.15169471,0,1.00000109,0,1.636672003,0.529867661,0.453584739,1.06186308,-0.160490045,0.152000122,-0.004136428,-0.006339232,-0.031887755,-0.115333253,0.089285812,0.000634667,0.018466608,0.089285812,-0.162478335,0.15717518,-0.001840296,0.018647933,0.094809204,-0.160490045,0.152000122,-0.004136428,-0.006339232,-0.031887755,-0.115333253,0.089285812,0.000634667,0.018466608,0.089285812,-0.162478335,0.15717518,-0.001840296,0.018647933,0.094809204,0.979492188,0.983398438,0.982226563,0.982421875,0.979492188,202.5,60.79998779,50.40002441,60.79998779,50.40002441,pen
0,0.896553829,0.162194387,0,0,-0.206893395,0,-0.079767324,-0.059705136,0,0,0.920116104,0.20829231,0.13792893,0,0,0.896553829,0.162194387,0,0,-0.206893395,0,-0.079767324,-0.059705136,0,0,0.920116104,0.20829231,0.13792893,0,-0.119540511,0.077289123,-0.008163321,0,-0.119540511,-0.017835637,0.027585786,0.002017858,0.007025274,0.027585786,-0.122682147,0.079320354,-0.00848053,0.006889069,-0.122682147,-0.119540511,0.077289123,-0.008163321,0,-0.119540511,-0.017835637,0.027585786,0.002017858,0.007025274,0.027585786,-0.122682147,0.079320354,-0.00848053,0.006889069,-0.122682147,0.98046875,0.983398438,0.982282366,0.982421875,0.98046875,83.60000001,21.60003662,5.599975586,21.60003662,5.599975586,pen
-0.179779396,1.964914421,0.312781399,0,1.964914421,-0.771934107,0.233012079,-0.067936656,0,-0.771934107,0,2.11110657,0.436326848,0.176743469,2.11110657,-0.179779396,1.964914421,0.312781399,0,1.964914421,-0.771934107,0.233012079,-0.067936656,0,-0.771934107,0,2.11110657,0.436326848,0.176743469,2.11110657,-0.086810573,0.172360914,0.016880511,0.005186442,0.172360914,-0.067713518,0.023675282,-0.00654964,0,-0.067713518,-0.089981079,0.185184787,0.01843307,0.008352804,0.185184787,-0.086810573,0.172360914,0.016880511,0.005186442,0.172360914,-0.067713518,0.023675282,-0.00654964,0,-0.067713518,-0.089981079,0.185184787,0.01843307,0.008352804,0.185184787,0.979492188,0.983398438,0.982519531,0.982910156,0.979492188,109.8,38.40002441,12.80004883,38.40002441,12.80004883,pen
-0.363636364,0,-0.170097858,-0.196491442,0,0,1.304961942,0.41084114,0.218181263,0,0,1.348634355,0.460913688,0.354183021,0,-0.363636364,0,-0.170097858,-0.196491442,0,0,1.304961942,0.41084114,0.218181263,0,0,1.348634355,0.460913688,0.354183021,0,-0.033057851,0.054907204,0.003468145,0.00237573,0.054907204,-0.210477733,0.088642659,-0.010873276,0.01466686,-0.210477733,-0.21752167,0.092545731,-0.011759638,0.01621649,-0.21752167,-0.033057851,0.054907204,0.003468145,0.00237573,0.054907204,-0.210477733,0.088642659,-0.010873276,0.01466686,-0.210477733,-0.21752167,0.092545731,-0.011759638,0.01621649,-0.21752167,0.979492188,0.983398438,0.981689453,0.982421875,0.979492188,89.59999999,16.80004883,48.79998779,16.80004883,48.79998779,pen
0,0.866663615,0.187716778,0.029629178,0,-0.233012079,2.168225439,0.470877034,0,0,0,2.169514091,0.644035109,0.582429894,0,0,0.866663615,0.187716778,0.029629178,0,-0.233012079,2.168225439,0.470877034,0,0,0,2.169514091,0.644035109,0.582429894,0,-0.10317424,0.078125133,-0.000460191,0,0,-0.246389255,0.207285102,-0.001814554,-0.000520926,-0.068662514,-0.246535692,0.207285102,-0.002502022,0.005599814,-0.068662514,-0.10317424,0.078125133,-0.000460191,0,0,-0.246389255,0.207285102,-0.001814554,-0.000520926,-0.068662514,-0.246535692,0.207285102,-0.002502022,0.005599814,-0.068662514,0.981445313,0.982421875,0.982346755,0.982421875,0.981445313,268.1,49.60003662,143.2000122,49.60003662,143.2000122,pen
0,1.438200875,0.462870753,0,1.438200875,0,0.12598233,0.030838371,0,0.089886269,0,1.441007043,0.464216245,0,1.441007043,0,1.438200875,0.462870753,0,1.438200875,0,0.12598233,0.030838371,0,0.089886269,0,1.441007043,0.464216245,0,1.441007043,-0.151500172,0.161595604,0.010795532,0,0.161595604,-0.01594713,0.010099581,0.00058176,0,0.010099581,-0.152337169,0.161910904,0.010795382,0,0.161910904,-0.151500172,0.161595604,0.010795532,0,0.161595604,-0.01594713,0.010099581,0.00058176,0,0.010099581,-0.152337169,0.161910904,0.010795382,0,0.161910904,0.981445313,0.982421875,0.982003348,0.982421875,0.981445313,86.30000001,44.79998779,3.199951172,44.79998779,3.199951172,pen
-0.077668718,2.166665393,0.398854636,0,2.166665393,-0.170216662,0.075476304,-0.010526706,0,0,0,2.166665393,0.438065986,0.080004883,2.166665393,-0.077668718,2.166665393,0.398854636,0,2.166665393,-0.170216662,0.075476304,-0.010526706,0,0,0,2.166665393,0.438065986,0.080004883,2.166665393,-0.089158944,0.225694312,0.025812622,0.007257337,0.225694312,-0.018108156,0.016211111,-0.000225997,0,0,-0.090620734,0.225694312,0.025842323,0.007540652,0.225694312,-0.089158944,0.225694312,0.025812622,0.007257337,0.225694312,-0.018108156,0.016211111,-0.000225997,0,0,-0.090620734,0.225694312,0.025842323,0.007540652,0.225694312,0.979492188,0.982421875,0.981770833,0.982421875,0.979492188,99.60000001,40.80004883,1.600036621,40.80004883,1.600036621,pen
0,0.70588355,0.167643834,0,0,0,0.156860352,0.03489915,0,0,0,0.723102175,0.171853044,0,0,0,0.70588355,0.167643834,0,0,0,0.156860352,0.03489915,0,0,0,0.723102175,0.171853044,0,0,-0.098712773,0.06920427,-0.010642524,0,-0.06920427,-0.028204418,0.015378466,-0.00334666,0,-0.015378466,-0.102663044,0.07089237,-0.011111253,0,-0.07089237,-0.098712773,0.06920427,-0.010642524,0,-0.06920427,-0.028204418,0.015378466,-0.00334666,0,-0.015378466,-0.102663044,0.07089237,-0.011111253,0,-0.07089237,0.981445313,0.982421875,0.982142857,0.982421875,0.981445313,80.3,24,4,24,4,pen
-1.904761905,2.260868238,0.03537873,0,0.971959195,-0.838094076,1.237113402,0.055042479,0,-0.672898338,0,2.392489004,0.607728775,0.178888168,1.18215771,-1.904761905,2.260868238,0.03537873,0,0.971959195,-0.838094076,1.237113402,0.055042479,0,-0.672898338,0,2.392489004,0.607728775,0.178888168,1.18215771,-0.22384834,0.207039337,0.004162481,0.000163263,0.090837308,-0.124223602,0.127537464,-0.002321713,-0.006265078,-0.062887695,-0.241447283,0.21256244,0.00072561,0.00649288,0.110482029,-0.22384834,0.207039337,0.004162481,0.000163263,0.090837308,-0.124223602,0.127537464,-0.002321713,-0.006265078,-0.062887695,-0.241447283,0.21256244,0.00072561,0.00649288,0.110482029,0.981445313,0.982421875,0.982204861,0.982421875,0.981445313,465.2,79.19995117,46.40002441,79.19995117,46.40002441,pen
-0.833333334,0,-0.266650242,-0.299066561,-0.350877193,0,1.583334606,0.520536699,0.421051561,0.421051561,0,1.789243672,0.588478843,0.548086874,0.548086874,-0.833333334,0,-0.266650242,-0.299066561,-0.350877193,0,1.583334606,0.520536699,0.421051561,0.421051561,0,1.789243672,0.588478843,0.548086874,0.548086874,-0.086805556,0.052310242,-0.000719,-0.001896297,0.042320714,-0.156931391,0.164930688,-0.003393053,0.003793054,-0.101954653,-0.16542014,0.186379549,-0.002661228,0.004240661,-0.108873403,-0.086805556,0.052310242,-0.000719,-0.001896297,0.042320714,-0.156931391,0.164930688,-0.003393053,0.003793054,-0.101954653,-0.16542014,0.186379549,-0.002661228,0.004240661,-0.108873403,0.979492188,0.983398438,0.982421875,0.982421875,0.979492188,101.7,26.39996338,50.39996338,26.39996338,50.39996338,pen
0,2.26087045,0.505838636,0,1.28,-0.05797013,0.256000977,0.028290121,0,0.256000977,0,2.261613523,0.509566101,0,1.305349187,0,2.26087045,0.505838636,0,1.28,-0.05797013,0.256000977,0.028290121,0,0.256000977,0,2.261613523,0.509566101,0,1.305349187,-0.403726865,0.163831192,-0.019642239,0,0.1024,-0.004200734,0.020480078,0.00380445,0,0.020480078,-0.403859557,0.163885038,-0.019363798,0,0.104427935,-0.403726865,0.163831192,-0.019642239,0,0.1024,-0.004200734,0.020480078,0.00380445,0,0.020480078,-0.403859557,0.163885038,-0.019363798,0,0.104427935,0.979492188,0.982421875,0.98172433,0.982421875,0.979492188,78.3,52.80004883,4.799987793,52.80004883,4.799987793,pen
-1.461533766,0,-0.498083783,-0.151303355,0,0,0.928573608,0.291226436,0.038094657,0,0,1.68099401,0.595893878,0.213975257,0,-1.461533766,0,-0.498083783,-0.151303355,0,0,0.928573608,0.291226436,0.038094657,0,0,1.68099401,0.595893878,0.213975257,0,-0.140532093,0.147085861,0.003096686,-6.78E-05,0.087180987,-0.104334113,0.092496242,-0.001555185,0.003051721,0,-0.171530001,0.151440902,-0.003466401,9.59E-05,-0.087180987,-0.140532093,0.147085861,0.003096686,-6.78E-05,0.087180987,-0.104334113,0.092496242,-0.001555185,0.003051721,0,-0.171530001,0.151440902,-0.003466401,9.59E-05,-0.087180987,0.98046875,0.982421875,0.982096354,0.982421875,0.98046875,125.3,64.79998779,36,64.79998779,36,pen
-0.160003662,0.642858233,0.140458695,0,-0.076921903,0,2.113204091,0.422974763,0,0.153843806,0,2.114551537,0.512213907,0.253969223,0.172002604,-0.160003662,0.642858233,0.140458695,0,-0.076921903,0,2.113204091,0.422974763,0,0.153843806,0,2.114551537,0.512213907,0.253969223,0.172002604,-0.080357279,0.057398056,-0.004482948,0,-0.007396337,-0.229696097,0.199358876,-0.002513669,0,0.014792674,-0.229842559,0.199485994,-0.005365393,0.016538712,0.016538712,-0.080357279,0.057398056,-0.004482948,0,-0.007396337,-0.229696097,0.199358876,-0.002513669,0,0.014792674,-0.229842559,0.199485994,-0.005365393,0.016538712,0.016538712,0.982421875,0.983398438,0.983072917,0.983398438,0.982421875,162.6,23.20001221,66.40002441,23.20001221,66.40002441,pen
-1.943924092,1.244439019,-0.103847839,0,0,-0.266662598,0.971964898,0.081352665,0,0,0,2.173374482,0.420677462,0.205678165,0,-1.943924092,1.244439019,-0.103847839,0,0,-0.266662598,0.971964898,0.081352665,0,0,0,2.173374482,0.420677462,0.205678165,0,-0.181675149,0.198359601,0.002281305,-0.007540652,-0.100603622,-0.099180092,0.090837841,-0.001933256,0,0.020121185,-0.221772906,0.20311911,-0.007439786,0.009249483,-0.102596056,-0.181675149,0.198359601,0.002281305,-0.007540652,-0.100603622,-0.099180092,0.090837841,-0.001933256,0,0.020121185,-0.221772906,0.20311911,-0.007439786,0.009249483,-0.102596056,0.982421875,0.983398438,0.982987253,0.983398438,0.982421875,202.8,49.59997559,24,49.59997559,24,pen
-0.973908798,1.113922507,-0.103650468,0,0,-0.193545434,0.871291964,0.13940317,0,0,0,1.289417473,0.36960332,0.247786275,0,-0.973908798,1.113922507,-0.103650468,0,0,-0.193545434,0.871291964,0.13940317,0,0,0,1.289417473,0.36960332,0.247786275,0,-0.09410878,0.141002849,0.00471352,0.002882171,-0.091081362,-0.111304065,0.086266531,-0.002801389,-0.001587456,0.022770051,-0.171028616,0.141002849,-0.003184261,-0.007881095,-0.093884449,-0.09410878,0.141002849,0.00471352,0.002882171,-0.091081362,-0.111304065,0.086266531,-0.002801389,-0.001587456,0.022770051,-0.171028616,0.141002849,-0.003184261,-0.007881095,-0.093884449,0.982421875,0.983398438,0.983087713,0.983398438,0.982421875,237.4,47.20001221,38.39996338,47.20001221,38.39996338,pen
-0.076921903,0.499998729,0.061530364,0,0.499998729,0,0.666662852,0.165393241,0.076927772,0.666662852,0,0.833329519,0.199663987,0.108788149,0.833329519,-0.076921903,0.499998729,0.061530364,0,0.499998729,0,0.666662852,0.165393241,0.076927772,0.666662852,0,0.833329519,0.199663987,0.108788149,0.833329519,-0.019530952,0.052083201,0.005076559,0.003978086,0.052083201,-0.039062649,0.069444047,0.006334211,0.002170037,0.069444047,-0.043673203,0.086805158,0.007795213,0.005844465,0.086805158,-0.019530952,0.052083201,0.005076559,0.003978086,0.052083201,-0.039062649,0.069444047,0.006334211,0.002170037,0.069444047,-0.043673203,0.086805158,0.007795213,0.005844465,0.086805158,0.979492188,0.982421875,0.981770833,0.982421875,0.979492188,99.3,8.800048828,16,8.800048828,16,pen
-0.086955195,0.520322226,0.093389755,0,-0.086955195,0,1.040649414,0.365311106,0.159997559,0.869565217,0,1.163480306,0.386364004,0.159997559,0.873902096,-0.086955195,0.520322226,0.093389755,0,-0.086955195,0,1.040649414,0.365311106,0.159997559,0.869565217,0,1.163480306,0.386364004,0.159997559,0.873902096,-0.088190208,0.03621562,-0.004936753,0,-0.009451652,-0.176381256,0.094517958,-0.000770763,0.015999756,0.094517958,-0.197200052,0.097513221,-0.001658989,0.015999756,0.094989358,-0.088190208,0.03621562,-0.004936753,0,-0.009451652,-0.176381256,0.094517958,-0.000770763,0.015999756,0.094517958,-0.197200052,0.097513221,-0.001658989,0.015999756,0.094989358,0.979492188,0.983398438,0.981889205,0.982421875,0.979492188,119.8,12.79998779,44.79998779,12.79998779,44.79998779,pen
-0.430107527,0,-0.133852001,-0.100062262,-0.430107527,0,0.430107527,0.11789701,0.040403424,0.430107527,0,0.608263898,0.18396494,0.124428981,0.608263898,-0.430107527,0,-0.133852001,-0.100062262,-0.430107527,0,0.430107527,0.11789701,0.040403424,0.430107527,0,0.608263898,0.18396494,0.124428981,0.608263898,-0.046248121,0.040271988,-0.002166915,-0.003921205,-0.046248121,-0.04027122,0.046248121,0.00205131,0.001354519,0.046248121,-0.056952649,0.06540472,0.002996791,0.003921205,0.06540472,-0.046248121,0.040271988,-0.002166915,-0.003921205,-0.046248121,-0.04027122,0.046248121,0.00205131,0.001354519,0.046248121,-0.056952649,0.06540472,0.002996791,0.003921205,0.06540472,0.979492188,0.982421875,0.981933594,0.982421875,0.979492188,108.8,14.40002441,14.40002441,14.40002441,14.40002441,pen
0,1.941747573,0.676679809,0.545240857,1.551021654,-0.152378627,0.408163265,0.061649132,0,0.408163265,0,1.980201753,0.694285078,0.563226407,1.603828365,0,1.941747573,0.676679809,0.545240857,1.551021654,-0.152378627,0.408163265,0.061649132,0,0.408163265,0,1.980201753,0.694285078,0.563226407,1.603828365,-0.200180162,0.188519182,0.016314995,0.012527309,0.158267516,-0.040036032,0.041649313,0.004891127,0.006738442,0.041649313,-0.204144511,0.192252597,0.016951322,0.013632622,0.163655956,-0.200180162,0.188519182,0.016314995,0.012527309,0.158267516,-0.040036032,0.041649313,0.004891127,0.006738442,0.041649313,-0.204144511,0.192252597,0.016951322,0.013632622,0.163655956,0.978515625,0.982421875,0.981323242,0.981933594,0.978515625,91.5,57.59997559,9.599975586,57.59997559,9.599975586,pen
-1.615377572,0.062019289,-0.283297014,0,0,-0.062014558,1.615383441,0.32646985,0.031745547,0,0,2.28449302,0.450183852,0.075598134,0,-1.615377572,0.062019289,-0.283297014,0,0,-0.062014558,1.615383441,0.32646985,0.031745547,0,0,2.28449302,0.450183852,0.075598134,0,-0.155324766,0.21289214,0.023937246,0,0.098655814,-0.207407257,0.155325331,-0.024855737,0.000115823,-0.0789242,-0.28484036,0.21966279,-0.035518463,-0.001770451,-0.126340805,-0.155324766,0.21289214,0.023937246,0,0.098655814,-0.207407257,0.155325331,-0.024855737,0.000115823,-0.0789242,-0.28484036,0.21966279,-0.035518463,-0.001770451,-0.126340805,0.98046875,0.982421875,0.982073103,0.982421875,0.98046875,144.5,55.20001221,63.20001221,55.20001221,63.20001221,pen
-0.201682724,0.833333333,0.176990169,0,-0.201682724,-0.08333842,1.6,0.276100734,0,0.067225865,0,1.695172834,0.451289627,0.381234881,0.212591717,-0.201682724,0.833333333,0.176990169,0,-0.201682724,-0.08333842,1.6,0.276100734,0,0.067225865,0,1.695172834,0.451289627,0.381234881,0.212591717,-0.080906149,0.056000977,-0.00267417,0,-0.016948128,-0.175824176,0.16,-0.003632566,0.00020156,0.005649232,-0.186282729,0.169517283,-0.003140652,0.010460399,0.01786485,-0.080906149,0.056000977,-0.00267417,0,-0.016948128,-0.175824176,0.16,-0.003632566,0.00020156,0.005649232,-0.186282729,0.169517283,-0.003140652,0.010460399,0.01786485,0.978515625,0.982421875,0.981896034,0.982421875,0.978515625,135.3,28,41.60003662,28,41.60003662,pen
-0.075464789,1.344003906,0.258733041,0,0.76923077,-0.416666666,0,-0.140099721,-0.150941093,-0.153843806,0,1.381573921,0.353720003,0.168754697,0.784464081,-0.075464789,1.344003906,0.258733041,0,0.76923077,-0.416666666,0,-0.140099721,-0.150941093,-0.153843806,0,1.381573921,0.353720003,0.168754697,0.784464081,-0.192000558,0.107520312,-0.003572027,0.007577934,0.073964497,-0.027679747,0.045714286,0.001775898,-0.011890425,-0.014792674,-0.197367703,0.110525914,-0.004637152,0.015920254,0.075429239,-0.192000558,0.107520312,-0.003572027,0.007577934,0.073964497,-0.027679747,0.045714286,0.001775898,-0.011890425,-0.014792674,-0.197367703,0.110525914,-0.004637152,0.015920254,0.075429239,0.98046875,0.981445313,0.981295072,0.981445313,0.98046875,145.2,47.19995117,18.40002441,47.19995117,18.40002441,pen
0,1.094739412,0.277845513,0.038458017,0,-0.592594853,1.347367136,0.2885438,0.036365856,0,0,1.736045097,0.487181971,0.272307665,0,0,1.094739412,0.277845513,0.038458017,0,-0.592594853,1.347367136,0.2885438,0.036365856,0,0,1.736045097,0.487181971,0.272307665,0,-0.109473941,0.115235728,-0.001820443,0,-0.030233855,-0.134736714,0.14182812,-0.002020044,0.002978066,0.060468863,-0.17360451,0.182741589,-0.003732562,-0.000140901,-0.067605986,-0.109473941,0.115235728,-0.001820443,0,-0.030233855,-0.134736714,0.14182812,-0.002020044,0.002978066,0.060468863,-0.17360451,0.182741589,-0.003732562,-0.000140901,-0.067605986,0.981445313,0.983398438,0.982142857,0.981933594,0.981445313,149.2,42.39990234,47.20001221,42.39990234,47.20001221,pen
